lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,high_conf_det_threshold,HOTA,IDF1,MOTA
90,0.5,1,0.05,0.9,0.6075017035112784,0.6135622709564051,0.9328547273092024
90,0.5,1,0.1,0.5,0.5999703127475926,0.5826852425151355,0.9391339237096266
90,0.5,1,0.1,0.6,0.601563897550464,0.5891824228224252,0.9437852864471384
90,0.5,1,0.1,0.7,0.6177648647789278,0.6098773871064211,0.9466540566875877
90,0.5,1,0.1,0.9,0.6092880239628496,0.6113793760721774,0.93335052875935
90,0.5,1,0.3,0.5,0.5971748262760507,0.561342027975509,0.9443097469406472
90,0.5,1,0.3,0.6,0.6001913264983367,0.5695853953339871,0.9463760639669848
90,0.5,1,0.3,0.7,0.6176743611595352,0.59479938399472,0.9488321439830338
90,0.5,1,0.3,0.9,0.6090252874948907,0.5957656099014599,0.9334708967414668
90,0.5,3,0.05,0.5,0.5987517759826244,0.582095246740316,0.9376837761155533
90,0.5,3,0.05,0.6,0.5973000416892514,0.5852154218224161,0.9420456825151177
90,0.5,3,0.05,0.7,0.6125102542916934,0.6053404935167845,0.9442295016192359
90,0.5,3,0.05,0.9,0.6068582259375577,0.6133154779379332,0.9314103115238014
90,0.5,3,0.1,0.5,0.5995686871850413,0.582759809492192,0.938130857191987
90,0.5,3,0.1,0.6,0.6010549585004691,0.5891478381592349,0.9425300203479208
90,0.5,3,0.1,0.7,0.6171535051147824,0.6097615212464186,0.9452211045195311
90,0.5,3,0.1,0.9,0.608614676313865,0.6111844938565636,0.9318144040351933
90,0.5,3,0.3,0.5,0.5967477048866143,0.5616040374507181,0.9428939901986072
90,0.5,3,0.3,0.6,0.5996197522331728,0.5697227877123205,0.944662253173989
90,0.5,3,0.3,0.7,0.6169985152599003,0.5948039946383382,0.9468317427564268
90,0.5,3,0.3,0.9,0.6082424040668948,0.5956293174610071,0.9312842117330123
90,0.7,1,0.05,0.5,0.6054817003222688,0.5959517670666168,0.9452870203192617
90,0.7,1,0.05,0.6,0.6063038044021984,0.6002696767292878,0.9453128134582868
90,0.7,1,0.05,0.7,0.6131128031492876,0.6054852801303117,0.9456194652222509
90,0.7,1,0.05,0.9,0.6075017035112784,0.6135622709564051,0.9328547273092024
90,0.7,1,0.1,0.5,0.6076108748031123,0.5988031619743559,0.9461324620984152
90,0.7,1,0.1,0.6,0.6081478676852043,0.6005837296050571,0.9468002178087296
90,0.7,1,0.1,0.7,0.6177648647789278,0.6098773871064211,0.9466540566875877
90,0.7,1,0.1,0.9,0.6092880239628496,0.6113793760721774,0.93335052875935
90,0.7,1,0.3,0.5,0.606362802405513,0.5782740855964494,0.9486000057318087
90,0.7,1,0.3,0.6,0.6058267252855964,0.5786606563886342,0.9489955005301923
90,0.7,1,0.3,0.7,0.6176743611595352,0.59479938399472,0.9488321439830338
90,0.7,1,0.3,0.9,0.6090252874948907,0.5957656099014599,0.9334708967414668
90,0.7,3,0.05,0.5,0.6049060610090483,0.595826701932905,0.9439142521422635
90,0.7,3,0.05,0.6,0.605722265028875,0.6001332585415023,0.9439228498552719
90,0.7,3,0.05,0.7,0.6125102542916934,0.6053404935167845,0.9442295016192359
90,0.7,3,0.05,0.9,0.6068582259375577,0.6133154779379332,0.9314103115238014
90,0.7,3,0.1,0.5,0.6070424510097955,0.5987210163504814,0.944710973547703
90,0.7,3,0.1,0.6,0.6075648247146891,0.6004734331599882,0.9453643997363368
90,0.7,3,0.1,0.7,0.6171535051147824,0.6097615212464186,0.9452211045195311
90,0.7,3,0.1,0.9,0.608614676313865,0.6111844938565636,0.9318144040351933
90,0.7,3,0.3,0.5,0.6057019209573811,0.5782929007824502,0.9466368612615711
90,0.7,3,0.3,0.6,0.6051595914395783,0.5786907450501386,0.9470352219642908
90,0.7,3,0.3,0.7,0.6169985152599003,0.5948039946383382,0.9468317427564268
90,0.7,3,0.3,0.9,0.6082424040668948,0.5956293174610071,0.9312842117330123
90,0.9,1,0.05,0.5,0.6159224748546515,0.6173376942227786,0.943091737597799
90,0.9,1,0.05,0.6,0.6158973187337944,0.622343220959585,0.9427449631731293
90,0.9,1,0.05,0.7,0.616861157785833,0.6201502066094929,0.9416387240993895
90,0.9,1,0.05,0.9,0.6075017035112784,0.6135622709564051,0.9328547273092024
90,0.9,1,0.1,0.5,0.6168932142166925,0.6158413565167409,0.9427249018427765
90,0.9,1,0.1,0.6,0.6157333610071715,0.6195783054627174,0.9427678904078182
90,0.9,1,0.1,0.7,0.61980260858391,0.6202942554910535,0.9413521336657782
90,0.9,1,0.1,0.9,0.6092880239628496,0.6113793760721774,0.93335052875935
90,0.9,1,0.3,0.5,0.6181352565541435,0.5981921194431647,0.9395007594646491
90,0.9,1,0.3,0.6,0.6193625723491475,0.602902588170017,0.9395179548906657
90,0.9,1,0.3,0.7,0.6229870157346158,0.6080383624797363,0.9391052646662654
90,0.9,1,0.3,0.9,0.6090252874948907,0.5957656099014599,0.9334708967414668
90,0.9,3,0.05,0.5,0.615236108261749,0.6170960877205839,0.9415871378213395
90,0.9,3,0.05,0.6,0.6152236811289591,0.6221013196297621,0.9412575588226865
90,0.9,3,0.05,0.7,0.6161759863581932,0.6199118567859638,0.9401369902272663
90,0.9,3,0.05,0.9,0.6068582259375577,0.6133154779379332,0.9314103115238014
90,0.9,3,0.1,0.5,0.6161945634067753,0.6156372919138532,0.9411773135012753
90,0.9,3,0.1,0.6,0.615040774709078,0.6193615928971925,0.9412374974923337
90,0.9,3,0.1,0.7,0.6191060321588736,0.6200785022416879,0.939801679419941
90,0.9,3,0.1,0.9,0.608614676313865,0.6111844938565636,0.9318144040351933
90,0.9,3,0.3,0.5,0.6173233103005663,0.5980420648105175,0.9374172470122947
90,0.9,3,0.3,0.6,0.6185532815829446,0.6027733336419315,0.9374029174906142
90,0.9,3,0.3,0.7,0.6221677616426909,0.6078822825987819,0.9369902272662138
90,0.9,3,0.3,0.9,0.6082424040668948,0.5956293174610071,0.9312842117330123
